time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,-0.780976950833,-0.650848236637,16.5338495454,6.22276869362,0.0854084365631,0.0,-0.996878650832,-0.886004640133,4.58946835376,0.031992287536,0.0979180304355,0.0,398.17561922639686,399.79884062928016,398.59354189931736,398.6587759760076
2.700000000000002,-0.842405102074,-0.705131791968,16.8099859391,6.22487081393,0.0911239867671,0.0,-1.05124845476,-0.923263687349,4.61489972287,0.0405149087404,0.089331347236,0.0,435.3551041800905,434.64386588767786,434.9796882652987,435.6934578216128
2.760000000000002,-0.907229274513,-0.761630374903,17.0879521608,6.22733938295,0.0964126777485,0.0,-1.11004071669,-0.95979486607,4.65042207368,0.042369628499,0.0856613063623,0.0,439.01813345252606,438.7200324794334,438.65130456861687,438.8062341397937
2.820000000000002,-0.975523211954,-0.820186585328,17.3664295426,6.23014688494,0.101253802308,0.0,-1.16686116746,-0.991864654279,4.63216542743,0.05442262333,0.0682000534732,0.0,422.8044651165643,421.3027133419673,420.7701731870471,421.81389198848274
2.880000000000002,-1.04743007621,-0.88068164037,17.6449954288,6.23339425364,0.105453010571,0.0,-1.23040820389,-1.02434884944,4.65321594475,0.053516583142,0.0733384601521,0.0,434.2680239063398,434.70272598748653,434.70731684210597,434.6333938016216
2.940000000000002,-1.12290596969,-0.942919286215,17.9217822662,6.23685382966,0.110149077897,0.0,-1.28584344464,-1.05001443164,4.57328231811,0.0648685397217,0.0866454389404,0.0,400.3170351889297,401.53180539234154,400.260178898912,401.29478732568646
3.000000000000002,-1.2022865593,-1.00685034755,18.1982644564,6.2403923168,0.1154413279,0.0,-1.36066405197,-1.08065310509,4.64241950015,0.0433259428078,0.0911504212811,0.0,449.0679426188326,449.4396282537421,450.9808081074306,449.23947592961684
3.0600000000000023,-1.28645741055,-1.07262679375,18.4805319351,6.24289984171,0.120981119153,0.0,-1.44555860101,-1.11161210136,4.76586283276,0.0385338710466,0.0945885499171,0.0,466.12782959475857,466.4032047407707,468.27953797688093,467.9074163392152
3.1200000000000023,-1.37552230927,-1.14010562062,18.7675707923,6.24541060041,0.126236566954,0.0,-1.5237728388,-1.13746094507,4.80183138287,0.0477592553146,0.0674862763511,0.0,442.17140752447426,439.93885775887213,441.2254402377269,441.98746321342037
3.1800000000000024,-1.4695505037,-1.20913938368,19.0581136239,6.24837150358,0.130905484804,0.0,-1.61090555525,-1.16337279935,4.88247400042,0.0523499734985,0.0930272488131,0.0,454.759764068475,456.80575261670526,455.9150409037481,456.28317456821475
3.2400000000000024,-1.56929504832,-1.27976948562,19.3563876946,6.25122529975,0.136603268623,0.0,-1.71445700966,-1.19060419889,5.05905884616,0.0356767510567,0.0985754166974,0.0,485.94856271806265,486.3711263144528,485.86104798433576,484.6103563031296
3.3000000000000025,-1.67532119183,-1.35195885574,19.6647482991,6.25314284878,0.142887708994,0.0,-1.82033194233,-1.21546566843,5.21871368513,0.0232356023324,0.114853946698,0.0,482.2493481184366,483.4860389810144,482.84885985444106,481.90951977101605
3.3600000000000025,-1.78739847147,-1.42550923839,19.9795672508,6.25455514235,0.149820194615,0.0,-1.9162055853,-1.23607737935,5.27479374074,0.0241366395172,0.116880887129,0.0,453.8055253081326,453.9798448536732,452.3811029794998,452.4537081393156
3.4200000000000026,-1.90493048839,-1.50018911497,20.2948646345,6.25556123368,0.156906500113,0.0,-2.00213884522,-1.25315722844,5.23512068085,-0.00508277652125,0.120445336578,0.0,422.16293427176686,422.48375811312434,425.24495452156185,422.73407943561654
3.4800000000000026,-2.02857467589,-1.57602869714,20.612988495,6.25485323709,0.163918768897,0.0,-2.11999863124,-1.27485915579,5.36811004322,-0.0307045040663,0.108551322939,0.0,477.59428188935567,476.6972553130081,479.0913010773251,477.13901013601685
3.5400000000000027,-2.15890462793,-1.65309889758,20.9358229043,6.25345567583,0.170513227209,0.0,-2.22491564377,-1.29428591629,5.39266999757,-0.011533383098,0.112488750867,0.0,445.7093248981752,446.0416788946167,445.5585694945568,447.12334496144376
3.6000000000000028,-2.29573785217,-1.73137080952,21.2605665692,6.25310063292,0.176731042232,0.0,-2.33678178005,-1.3148188568,5.43166764582,0.00344531150339,0.0728221164081,0.0,453.63883630598565,450.45024498379786,450.29616749967374,451.50655623814686
3.660000000000003,-2.43928362177,-1.81085987299,21.5869827912,6.25368546082,0.181671038941,0.0,-2.44850296349,-1.33478011377,5.44857338559,0.020052585411,0.0966244243388,0.0,444.60080285670574,446.5523487755103,444.4585255089728,445.81770232182953
3.720000000000003,-2.58935861671,-1.89149085511,21.9128973529,6.25482276389,0.187730233881,0.0,-2.55453376733,-1.35283292235,5.41517571864,0.0166644956946,0.108524427981,0.0,429.3397001782898,430.3574803568665,429.56790968018925,429.2804121373306
3.780000000000003,-2.74648331939,-1.97327296798,22.2397974057,6.25615197531,0.194568732604,0.0,-2.68355448744,-1.37311730703,5.4808642752,0.0313367007391,0.123097425642,0.0,460.83920765716164,462.00081852359773,461.17877350767753,462.33643610703325
3.840000000000003,-2.91159130766,-2.05625761167,22.5710883882,6.25756483187,0.202642783472,0.0,-2.82074333117,-1.39285916435,5.56140759247,-0.000447194411924,0.150999718055,0.0,466.01254206522304,468.20410966025855,469.11672713339726,466.64177448581637
3.900000000000003,-3.084439544,-2.14032435742,22.9039555156,6.25769574326,0.211566566223,0.0,-2.94164312576,-1.40936368863,5.53392500313,0.00698056436312,0.143758717612,0.0,434.6681558914795,434.0820798978631,435.0385903237638,435.6601860710272
3.960000000000003,-3.26453261887,-2.22535927645,23.23436539,6.25802171848,0.219942981695,0.0,-3.06220035063,-1.42511130275,5.47964045894,0.00214242751527,0.12965697762,0.0,426.94366869954814,425.75742108955586,426.77324248254956,426.359904122773
4.020000000000002,-3.45295319814,-2.31144168934,23.5657056488,6.25834253941,0.228485041625,0.0,-3.21921043276,-1.44426646214,5.56414201584,0.0110894306751,0.160061914459,0.0,470.3595961849979,472.72581822721327,470.4659239656075,471.15819872987026
4.080000000000001,-3.65093076493,-2.39866001375,23.9018390736,6.25928412113,0.238626486293,0.0,-3.3809132296,-1.46291906352,5.63937416097,0.0235963777098,0.182668520088,0.0,469.30050629829407,471.07746974783686,469.81425940662905,470.7830668198919
4.14,-3.85747976698,-2.48684749509,24.2369374567,6.2605539294,0.24990310596,0.0,-3.50497656243,-1.47658239823,5.5306510185,0.0157903854876,0.19681202971,0.0,411.100673462711,412.3894427827375,412.6713429492136,411.98158330324463
4.199999999999998,-4.07195403994,-2.57586566602,24.5666514546,6.26105698123,0.261853657181,0.0,-3.64515311967,-1.49063504695,5.45960696386,-0.0136531327446,0.203520892564,0.0,425.3287248700599,425.9437182669176,425.60258772463584,423.0744006601276
4.259999999999997,-4.29548252442,-2.66576112354,24.8936902673,6.25968663766,0.274135678582,0.0,-3.80682337916,-1.50595226171,5.44109592766,-0.0565184032932,0.20695693005,0.0,443.08475254665444,443.4084495125229,444.7909098588448,441.2652860894157
4.319999999999996,-4.52876837725,-2.75659250365,25.2189621177,6.25619760778,0.286659406087,0.0,-3.97040039361,-1.52202548262,5.40076176471,-0.0616310614963,0.212050319488,0.0,437.2231723594345,437.6910022769313,437.3225020124924,436.8939185891311
4.379999999999995,-4.77370032805,-2.84859427848,25.5471556591,6.25246368342,0.299403699862,0.0,-4.19507569293,-1.54505095698,5.53732308185,-0.0634614617592,0.213103546432,0.0,494.1472805059618,494.26443068247977,494.1853320575862,494.04800514556143
4.439999999999993,-5.03178049329,-2.94199308563,25.8814352625,6.248252677,0.31209508378,0.0,-4.40863728241,-1.5685829346,5.60397827959,-0.0890928456152,0.208164723857,0.0,476.72567520089103,476.38884791745045,477.3412043621181,475.37710189638375
4.499999999999992,-5.30036089703,-3.03660332746,26.2116905671,6.24361905288,0.325138987343,0.0,-4.54507668553,-1.5853849827,5.40482983047,-0.060378425543,0.231355497685,0.0,387.4946783498796,389.72262273969307,387.4603437469268,390.1452954199314
4.559999999999991,-5.57914043235,-3.13248769961,26.5353357302,6.23971635218,0.338572729466,0.0,-4.74866767136,-1.61103993163,5.38240298155,-0.0765530319099,0.201669519589,0.0,451.3158360425666,448.96092432279966,451.88989553265566,450.58070469800776
4.6199999999999894,-5.86941374673,-3.22985647633,26.8548177538,6.23516134056,0.351398108499,0.0,-4.92812640558,-1.63489346181,5.26664733837,-0.0746746543674,0.230815791482,0.0,419.700879520469,422.27037180442534,420.62732147804525,420.7851083366465
4.679999999999988,-6.17098437395,-3.32875968883,27.1681326584,6.23052306603,0.365547355996,0.0,-5.12532540368,-1.6621893847,5.17653657372,-0.0831612043938,0.244297991109,0.0,431.42574569493763,432.6197794148254,430.0343659805395,429.30969834779097
4.739999999999987,-6.48675909734,-3.42966297396,27.4814614152,6.22572537255,0.380226019203,0.0,-5.40159810494,-1.70164236778,5.26576936131,-0.0742305606588,0.245326926905,0.0,490.9092590464135,491.0392806127935,490.9015348835469,491.5594183515537
4.799999999999986,-6.81788693573,-3.53279850551,27.7961615505,6.22135310963,0.395468450689,0.0,-5.63711781308,-1.73650418741,5.2230469163,-0.0702833250924,0.267382284992,0.0,451.6788377751027,453.51726439750536,453.2023579099868,453.51559016769073
4.859999999999984,-7.16188636232,-3.63786173213,28.1045155055,6.21688459128,0.411223924553,0.0,-5.83072308733,-1.76585697587,5.05499768032,-0.0845498673018,0.250720679441,0.0,411.47689367475385,410.0741166653902,412.9835989314284,411.71799693102844
4.919999999999983,-7.5178113164,-3.74475162116,28.4028609844,6.21194066162,0.426029373844,0.0,-6.03458076883,-1.79743072883,4.8893596197,-0.0784132155332,0.237362980115,0.0,414.1201104768155,413.00889866135753,413.3032259754978,413.8378134409916
4.979999999999982,-7.88763177491,-3.85381958207,28.6943013032,6.20716576068,0.440421591916,0.0,-6.2937981871,-1.83845692999,4.82404161492,-0.0820258952979,0.244456012385,0.0,450.7893174749286,451.4187014042409,450.66130400505483,450.36412640368167
5.0399999999999805,-8.27335736247,-3.96543063843,28.9818600536,6.20250815604,0.455153757975,0.0,-6.56474611137,-1.88218985558,4.75983711547,-0.0700320225193,0.247609025556,0.0,453.9178232264213,454.22976311226466,453.9358593698026,454.8928655021094
